# Energy / (eV)	Cross section / cm² per molecule, gaussian broadening, width = 0.05 eV
2.347984072802368	1.382179091108527e-216
2.361614189093706	4.7437112197258634e-213
2.3752443053850434	1.5114676733257185e-209
2.3888744216763813	4.4710155426269713e-206
2.402504537967719	1.2278355185814556e-202
2.4161346542590567	3.1304076880508182e-199
2.4297647705503946	7.409489839819831e-196
2.443394886841732	1.6281799729030647e-192
2.45702500313307	3.3215684478115997e-189
2.470655119424408	6.290869854719439e-186
2.4842852357157454	1.1061267395175191e-182
2.4979153520070834	1.8056175939277687e-179
2.5115454682984213	2.7363608039452037e-176
2.5251755845897588	3.849883965815385e-173
2.5388057008810967	5.028617655158781e-170
2.552435817172434	6.097843691230423e-167
2.566065933463772	6.864843736049664e-164
2.57969604975511	7.174831733610466e-161
2.5933261660464475	6.9617669525691696e-158
2.6069562823377854	6.271247458714788e-155
2.620586398629123	5.244632855824761e-152
2.634216514920461	4.071954728305053e-149
2.6478466312117988	2.9350633994180957e-146
2.6614767475031362	1.964077990144176e-143
2.675106863794474	1.2201877687685784e-140
2.688736980085812	7.037546897684216e-138
2.7023670963771496	3.7682753805601284e-135
2.7159972126684875	1.8732280838366686e-132
2.7296273289598254	8.645007685960596e-130
2.743257445251163	3.703964397027407e-127
2.756887561542501	1.4733126563376468e-124
2.7705176778338383	5.440636765882733e-122
2.784147794125176	1.8652250553707574e-119
2.797777910416514	5.936622661985531e-117
2.8114080267078516	1.7541807740557166e-114
2.8250381429991895	4.8121144097152575e-112
2.838668259290527	1.2255308216429162e-109
2.852298375581865	2.8976053052557484e-107
2.865928491873203	6.360348529859318e-105
2.8795586081645403	1.2961321912972824e-102
2.8931887244558783	2.4521349988305094e-100
2.906818840747216	4.306913516528022e-98
2.9204489570385537	7.0228698920192665e-96
2.9340790733298916	1.0631383643231486e-93
2.9477091896212295	1.4941412449201352e-91
2.961339305912567	1.949486421794818e-89
2.974969422203905	2.3614321475435853e-87
2.988599538495243	2.65556798419496e-85
3.0022296547865803	2.772465006310108e-83
3.015859771077918	2.687208834757053e-81
3.0294898873692557	2.4180398861246585e-79
3.0431200036605937	2.020003855435214e-77
3.056750119951931	1.5666343066112067e-75
3.070380236243269	1.1280017233547018e-73
3.084010352534607	7.540125769687993e-72
