# Energy / (eV)	Cross section / cm² per molecule, gaussian broadening, width = 0.05 eV
2.424606269437637	5.2604391748408166e-216
2.4379666270566562	1.5378554560022376e-212
2.4513269846756756	4.18601280857059e-209
2.464687342294695	1.0609064960406458e-205
2.478047699913714	2.5034861037508115e-202
2.4914080575327335	5.5005330966157695e-199
2.504768415151753	1.1252678217216896e-195
2.518128772770772	2.1433768629106467e-192
2.531489130389791	3.80130482947433e-189
2.5448494880088104	6.277090311968155e-186
2.5582098456278297	9.651072487054924e-183
2.571570203246849	1.3816062798581333e-179
2.5849305608658684	1.8415543479991393e-176
2.5982909184848877	2.285474092778105e-173
2.611651276103907	2.640946392321612e-170
2.6250116337229263	2.8414131719812572e-167
2.6383719913419457	2.8464313484049607e-164
2.651732348960965	2.654963523956771e-161
2.6650927065799843	2.305727208502466e-158
2.6784530641990036	1.8644417129168204e-155
2.691813421818023	1.4037223596978497e-152
2.7051737794370423	9.84022764216421e-150
2.7185341370560616	6.422743728871377e-147
2.731894494675081	3.9032607344203295e-144
2.7452548522941003	2.2086456913311035e-141
2.7586152099131196	1.1636330899779739e-138
2.7719755675321385	5.708179133603141e-136
2.785335925151158	2.6071777747743367e-133
2.798696282770177	1.1087540457767624e-130
2.8120566403891964	4.3902708136345497e-128
2.8254169980082158	1.6185977192873135e-125
2.838777355627235	5.556202408245502e-123
2.8521377132462544	1.7758599514690137e-120
2.8654980708652737	5.284828384048966e-118
2.878858428484293	1.4643489668440459e-115
2.8922187861033124	3.777894293181901e-113
2.9055791437223317	9.074998033764865e-111
2.918939501341351	2.0297137689140586e-108
2.93229985896037	4.2268280102277925e-106
2.9456602165793893	8.195696667731913e-104
2.9590205741984086	1.4796149013688653e-101
2.972380931817428	2.4871560648207133e-99
2.9857412894364472	3.8926817490990875e-97
2.9991016470554666	5.672653820294313e-95
3.012462004674486	7.696888299623982e-93
3.025822362293505	9.723790815829099e-91
3.0391827199125245	1.1437933089190076e-88
3.052543077531544	1.2527113620371559e-86
3.065903435150563	1.2774561515097204e-84
3.0792637927695825	1.2129209799421148e-82
3.092624150388602	1.0722857510304886e-80
3.105984508007621	8.826328405613093e-79
3.1193448656266405	6.764584880228179e-77
3.13270522324566	4.82718273317297e-75
3.146065580864679	3.207287183640227e-73
3.1594259384836985	1.984145329008715e-71
3.172786296102718	1.1428799919637246e-69
3.186146653721737	6.129418872042164e-68
3.1995070113407564	3.060761523670899e-66
3.2128673689597753	1.4230861961343029e-64
3.2262277265787946	6.16062025592174e-63
3.239588084197814	2.483185671132921e-61
3.2529484418168333	9.319346690690482e-60
3.2663087994358526	3.256516355512965e-58
3.279669157054872	1.059528345341565e-56
3.2930295146738913	3.2096924194555778e-55
3.3063898722929106	9.053276279200347e-54
3.31975022991193	2.3776047080222423e-52
3.3331105875309492	5.813866442529731e-51
3.3464709451499686	1.323676840403576e-49
3.3598313027689874	2.8060177283349767e-48
3.3731916603880068	5.538477191880153e-47
3.386552018007026	1.017845482490836e-45
3.3999123756260454	1.7416659297276386e-44
3.4132727332450647	2.7748491623143506e-43
3.426633090864084	4.1162848996942835e-42
3.4399934484831034	5.685425766863711e-41
3.4533538061021227	7.311594270474841e-40
3.466714163721142	8.754930412115271e-39
3.4800745213401614	9.760787085647065e-38
3.4934348789591807	1.0132310976079395e-36
3.5067952365782	9.7931795525254e-36
3.5201555941972194	8.81313593312452e-35
3.5335159518162387	7.384630678183018e-34
3.546876309435258	5.761275928859336e-33
3.5602366670542773	4.1850456002537715e-32
3.5735970246732967	2.8305667419690564e-31
3.586957382292316	1.7825363438036054e-30
3.6003177399113353	1.045190228976381e-29
3.6136780975303546	5.706167419997682e-29
3.627038455149374	2.9005899073433976e-28
3.6403988127683933	1.3728449940591147e-27
3.653759170387412	6.049941251555104e-27
3.6671195280064315	2.4824305957577302e-26
3.680479885625451	9.484235468040361e-26
3.69384024324447	3.373895005017636e-25
3.7072006008634895	1.117564321749856e-24
3.720560958482509	3.446971379603754e-24
3.733921316101528	9.900272101608695e-24
3.7472816737205474	2.648093910432272e-23
3.7606420313395668	6.597036258916996e-23
3.7740023889585856	1.5310103685447808e-22
3.787362746577605	3.3109849255428104e-22
3.8007231041966243	6.675816417874659e-22
3.8140834618156436	1.2559385270425966e-21
3.827443819434663	2.2075072000358964e-21
3.8408041770536823	3.632219646650308e-21
3.8541645346727016	5.6119109147166044e-21
3.867524892291721	8.17912194322486e-21
3.8808852499107402	1.1318547726857679e-20
3.8942456075297596	1.5000519607658442e-20
3.907605965148779	1.923388742137209e-20
3.920966322767798	2.4099492762593988e-20
3.9343266803868175	2.971617259849379e-20
3.947687038005837	3.6117546560959e-20
3.961047395624856	4.3077010224646106e-20
3.9744077532438755	4.997798857855717e-20
3.987768110862895	5.584002501959717e-20
4.001128468481914	5.955227689005732e-20
4.0144888261009335	6.025603731692668e-20
4.027849183719953	5.772080556065792e-20
4.041209541338972	5.253837149685256e-20
4.0545698989579915	4.603337453085915e-20
4.067930256577011	3.9913201795535285e-20
4.08129061419603	3.578384858931473e-20
4.0946509718150494	3.469444781403895e-20
4.108011329434069	3.6844267327717194e-20
4.121371687053088	4.152656094683288e-20
4.134732044672107	4.732240701833619e-20
4.148092402291127	5.2499296798669e-20
4.161452759910146	5.550996933928753e-20
4.174813117529165	5.544009106287818e-20
4.188173475148185	5.225105906268868e-20
4.201533832767203	4.672934687709171e-20
4.2148941903862225	4.016950209637593e-20
4.228254548005242	3.392800706112239e-20
4.241614905624261	2.9029753669250384e-20
4.2549752632432805	2.5965238710033705e-20
4.2683356208623	2.471342866223218e-20
4.281695978481319	2.4921523349692463e-20
4.295056336100338	2.6121083557288697e-20
4.308416693719358	2.787887407891348e-20
4.321777051338377	2.9849507395340213e-20
4.335137408957396	3.176963440945652e-20
4.348497766576416	3.3464976632651515e-20
4.361858124195435	3.491368738803283e-20
4.375218481814454	3.634286703056704e-20
4.388578839433474	3.8277150954280737e-20
4.401939197052493	4.1453320038426713e-20
4.415299554671512	4.65738508325007e-20
4.428659912290532	5.3964978838637926e-20
4.442020269909551	6.327839422852618e-20
4.4553806275285694	7.338618322032929e-20
4.468740985147589	8.255475799933985e-20
4.482101342766608	8.887125913052632e-20
4.495461700385627	9.07854441234882e-20
4.508822058004647	8.757300213731042e-20
4.522182415623666	7.955196264357429e-20
4.535542773242685	6.798400460467528e-20
4.548903130861705	5.472185179675253e-20
4.562263488480724	4.176117472135649e-20
4.575623846099743	3.0874336095057555e-20
4.588984203718763	2.343734432265354e-20
4.602344561337782	2.0446177117916972e-20
4.615704918956801	2.2612875706966397e-20
4.629065276575821	3.0389319224880536e-20
4.64242563419484	4.3813677004455096e-20
4.655785991813859	6.219747886081754e-20
4.669146349432879	8.381452291437377e-20
4.682506707051898	1.0583389858353907e-19
4.695867064670917	1.2468727377121507e-19
4.709227422289937	1.3686841652154979e-19
4.722587779908956	1.3991716829121708e-19
4.735948137527975	1.3318689688284575e-19
4.749308495146995	1.180467306806988e-19
4.762668852766014	9.741854603733741e-20
4.776029210385033	7.485526264606935e-20
4.789389568004053	5.3554421209443784e-20
4.802749925623072	3.5674704343767366e-20
4.816110283242091	2.2126739277393952e-20
4.8294706408611106	1.2778103807025405e-20
4.84283099848013	6.870800739086451e-21
4.856191356099149	3.4398558242259016e-21
4.8695517137181685	1.6034856208856062e-21
4.882912071337188	6.959560927203436e-22
4.896272428956207	2.8124871930950165e-22
4.9096327865752265	1.0582571364376742e-22
4.922993144194246	3.707522516924209e-23
4.936353501813265	1.2093954407238065e-23
4.9497138594322845	3.67320184814681e-24
4.963074217051304	1.0387551687772332e-24
4.976434574670323	2.7351020633959004e-25
4.9897949322893425	6.705417311140562e-26
5.003155289908362	1.530629289052329e-26
5.016515647527381	3.253165520302183e-27
5.0298760051464	6.437751876372771e-28
5.04323636276542	1.1861899467467067e-28
5.056596720384439	2.0350082506331633e-29
5.069957078003458	3.25064871426759e-30
5.083317435622478	4.834658840067269e-31
5.096677793241497	6.695045844218118e-32
5.1100381508605155	8.632432759339604e-33
5.123398508479535	1.0363460094692327e-33
5.136758866098554	1.1584259567543697e-34
5.1501192237175735	1.205656815276467e-35
5.163479581336593	1.1683448659093394e-36
5.176839938955612	1.0541692078451904e-37
5.1902002965746314	8.856079781978256e-39
5.203560654193651	6.927310200189569e-40
5.21692101181267	5.045214915474548e-41
5.230281369431689	3.421264302843042e-42
5.243641727050709	2.1601579099774067e-43
5.257002084669728	1.269919790369528e-44
5.270362442288747	6.9511874451022076e-46
5.283722799907767	3.5426938591067764e-47
5.297083157526786	1.6811256114412896e-48
5.3104435151458045	7.42777293614204e-50
5.323803872764824	3.055687849275592e-51
5.337164230383843	1.1704456940697022e-52
5.3505245880028625	4.1743173335408806e-54
5.363884945621882	1.3861542645066174e-55
5.377245303240901	4.285777099316363e-57
5.39060566085992	1.2337850510712524e-58
5.40396601847894	3.3070543815630953e-60
5.417326376097959	8.253441494293435e-62
5.430686733716978	1.9178768837415374e-63
5.444047091335998	4.149523976596274e-65
5.457407448955017	8.359258153404184e-67
5.470767806574036	1.5679387779565455e-68
5.484128164193056	2.7383084622787088e-70
5.497488521812075	4.4527420696894e-72
5.510848879431094	6.741625307879766e-74
5.524209237050114	9.503718957209864e-76
5.537569594669133	1.2474250443482e-77
5.550929952288152	1.5244993124736737e-79
5.564290309907172	1.7347300651588405e-81
5.577650667526191	1.8379279237248204e-83
5.59101102514521	1.8130799025090416e-85
5.60437138276423	1.6653185870069916e-87
5.617731740383249	1.4253809926386236e-89
5.631092098002268	1.7208784028986e-90
5.644452455621288	2.029263049227754e-88
5.657812813240307	2.3852155629654716e-86
5.671173170859326	2.610463203188735e-84
5.684533528478346	2.66015571680739e-82
5.697893886097365	2.524043505438419e-80
5.711254243716384	2.2299120115117723e-78
5.724614601335404	1.8343433445922098e-76
5.737974958954423	1.4050006370121108e-74
5.751335316573442	1.0020202000572482e-72
5.7646956741924615	6.653982674236837e-71
5.778056031811481	4.1142754775323717e-69
5.7914163894305	2.3687159164842575e-67
5.8047767470495195	1.2698195965788194e-65
5.818137104668539	6.338436941309134e-64
5.831497462287558	2.946016974507946e-62
5.8448578199065775	1.2749795643487777e-60
5.858218177525597	5.137931135933155e-59
5.871578535144616	1.9279367250989762e-57
5.8849388927636355	6.736267054677238e-56
5.898299250382655	2.1916472426601954e-54
5.911659608001674	6.63972231727641e-53
5.925019965620693	1.8730977041840937e-51
5.938380323239713	4.920461542632382e-50
5.951740680858732	1.2036219995139157e-48
5.9651010384777505	2.7416851447623e-47
5.97846139609677	5.815578604480129e-46
5.991821753715789	1.148738788483655e-44
6.0051821113348085	2.1130423754683665e-43
6.018542468953828	3.619592954535376e-42
6.031902826572847	5.774075106507793e-41
6.0452631841918665	8.577947983711631e-40
6.058623541810886	1.1867804726852778e-38
6.071983899429905	1.529155820316847e-37
6.0853442570489245	1.8350018791848102e-36
6.098704614667944	2.0508528455737048e-35
6.112064972286963	2.1347955371390066e-34
6.125425329905982	2.069728134386733e-33
6.138785687525002	1.8690369272451599e-32
6.152146045144021	1.572111392947386e-31
6.1655064027630395	1.2317538241134994e-30
6.178866760382059	8.989905056878661e-30
6.192227118001078	6.112142239393012e-29
6.2055874756200975	3.871299724498143e-28
6.218947833239117	2.2843588620720384e-27
6.232308190858136	1.2558469860067306e-26
6.2456685484771555	6.43274444352294e-26
6.259028906096175	3.070203725314955e-25
6.272389263715194	1.3654496256530256e-24
6.285749621334213	5.6591410989411814e-24
6.299109978953233	2.185865756479781e-23
6.312470336572252	7.869191192105051e-23
6.325830694191271	2.6406488774666152e-22
6.339191051810291	8.260602212307969e-22
6.35255140942931	2.4092844689696972e-21
6.365911767048329	6.5524808973901695e-21
6.379272124667349	1.662057018416864e-20
6.392632482286368	3.932877632799421e-20
6.405992839905387	8.684194697275469e-20
6.419353197524407	1.790079114187001e-19
6.432713555143426	3.446354775713024e-19
6.446073912762445	6.201333931142468e-19
6.459434270381465	1.0438400527000869e-18
6.472794628000484	1.645566881063511e-18
6.486154985619503	2.4332972903457658e-18
6.499515343238523	3.381666247114382e-18
6.512875700857542	4.427996449488196e-18
6.526236058476561	5.479774595399936e-18
6.539596416095581	6.432754526476459e-18
6.5529567737146	7.193829447135189e-18
6.566317131333619	7.700659068063125e-18
6.579677488952639	7.932240793681937e-18
6.593037846571658	7.909469067799203e-18
6.606398204190677	7.688659062954614e-18
6.619758561809697	7.351642702655196e-18
6.633118919428716	6.994100470970833e-18
6.646479277047735	6.711978519437234e-18
6.6598396346667545	6.5860052180189144e-18
6.673199992285774	6.665951278361914e-18
6.686560349904793	6.957685581643352e-18
6.6999207075238125	7.416466990935891e-18
6.713281065142832	7.949705464410264e-18
6.726641422761851	8.431746759695702e-18
6.7400017803808705	8.73096126872288e-18
6.75336213799989	8.744583596810255e-18
6.766722495618909	8.430886138540405e-18
6.7800828532379285	7.825537737553305e-18
6.793443210856948	7.033048781302e-18
6.806803568475967	6.1944249070359e-18
6.8201639260949865	5.443127381670409e-18
6.833524283714006	4.8666006146245415e-18
6.846884641333025	4.487087086690958e-18
6.860244998952044	4.265898493861129e-18
6.873605356571064	4.125614719657921e-18
6.886965714190083	3.979546834397384e-18
6.900326071809102	3.758155760269114e-18
6.913686429428122	3.4258030102249327e-18
6.927046787047139	2.985531386788229e-18
6.940407144666159	2.4731439620000888e-18
6.953767502285178	1.9444897535162376e-18
6.967127859904197	1.4614800504792301e-18
6.980488217523217	1.0823788737842739e-18
6.993848575142236	8.598093797592055e-19
7.007208932761255	8.460465801262749e-19
7.0205692903802746	1.1009582977389349e-18
7.033929647999294	1.6953779784254653e-18
7.047290005618313	2.703409742990368e-18
7.0606503632373325	4.181718665878592e-18
7.074010720856352	6.140931371809297e-18
7.087371078475371	8.520506884171455e-18
7.1007314360943905	1.1179710784774047e-17
7.11409179371341	1.3911590771928374e-17
7.127452151332429	1.6476645532093314e-17
7.1408125089514485	1.8644541538197274e-17
7.154172866570468	2.0231174897896928e-17
7.167533224189487	2.1124115598741745e-17
7.1808935818085065	2.1295790282815508e-17
7.194253939427526	2.08049177173453e-17
7.207614297046545	1.978378549781871e-17
7.220974654665564	1.8408986168053238e-17
7.234335012284584	1.6861036066845864e-17
7.247695369903603	1.5289450091397608e-17
7.261055727522622	1.3803147914046665e-17
7.274416085141642	1.249420537535185e-17
7.287776442760661	1.1480905050251132e-17
7.30113680037968	1.0938610405141166e-17
7.3144971579987	1.1087637006067004e-17
7.327857515617719	1.2128028548021353e-17
7.341217873236738	1.4141381381929222e-17
7.354578230855758	1.7003378288595387e-17
7.367938588474777	2.0354481992320153e-17
7.381298946093796	2.365645091198596e-17
7.394659303712816	2.6326201758291592e-17
7.408019661331835	2.7902165285688053e-17
7.421380018950854	2.817985895524096e-17
7.434740376569874	2.7263506972402146e-17
