# Energy / (eV)	Cross section / cm² per molecule, gaussian broadening, width = 0.05 eV
2.3201868292981174	3.996757532843614e-216
2.332893052573752	7.918267881017429e-213
2.3455992758493864	1.4706393047841954e-209
2.358305499125021	2.5605646073769117e-206
2.3710117224006555	4.1794477326269126e-203
2.38371794567629	6.395222357503845e-200
2.3964241689519246	9.1737307775794e-197
2.409130392227559	1.233644204703572e-193
2.4218366155031936	1.555204290759576e-190
2.4345428387788286	1.837970596644096e-187
2.447249062054463	2.036307044432017e-184
2.4599552853300977	2.1149570811400125e-181
2.472661508605732	2.059270719386652e-178
2.4853677318813667	1.8796583604319156e-175
2.4980739551570013	1.6084145301707533e-172
2.510780178432636	1.2902404272643996e-169
2.5234864017082703	9.702795856009573e-167
2.536192624983905	6.840324947259899e-164
2.5488988482595394	4.520746586921367e-161
2.561605071535174	2.800897291842078e-158
2.5743112948108084	1.626813601907384e-155
2.587017518086443	8.857924960854506e-153
2.5997237413620775	4.5214714148198094e-150
2.612429964637712	2.1636209245634156e-147
2.6251361879133466	9.705907475206644e-145
2.6378424111889816	4.0817341189767865e-142
2.6505486344646156	1.6091883032404679e-139
2.6632548577402506	5.947337893129843e-137
2.675961081015885	2.0605917187864625e-134
2.6886673042915197	6.692908345036791e-132
2.701373527567154	2.0379400109118852e-129
2.7140797508427887	5.817300586163795e-127
2.7267859741184233	1.5567010002643785e-124
2.739492197394058	3.9051929337166324e-122
2.7521984206696923	9.184031736859736e-120
2.764904643945327	2.0247800241339136e-117
2.7776108672209614	4.184811591530899e-115
2.790317090496596	8.108258072050143e-113
2.8030233137722305	1.4727628032878237e-110
2.815729537047865	2.5077927437670517e-108
2.8284357603234995	4.003170306407563e-106
2.841141983599134	5.99059669477747e-104
2.853848206874769	8.40407054253419e-102
2.866554430150403	1.105256013383899e-99
2.879260653426038	1.3626667986103024e-97
2.8919668767016726	1.5749619034423583e-95
2.904673099977307	1.7064910801332496e-93
2.9173793232529417	1.733371224633052e-91
2.9300855465285762	1.650565386598369e-89
2.9427917698042108	1.4734231019756937e-87
2.9554979930798453	1.2330361435809298e-85
2.96820421635548	9.673368450387558e-84
2.9809104396311144	7.114317507601796e-82
2.993616662906749	4.905037679102985e-80
3.0063228861823834	3.1703341792248873e-78
3.019029109458018	1.9209732997704706e-76
3.0317353327336525	1.0911669539370534e-74
3.044441556009287	5.810515605754333e-73
3.0571477792849215	2.9006259613985533e-71
3.0698540025605565	1.3574454250587589e-69
3.0825602258361906	5.955340771056531e-68
3.0952664491118256	2.4493139002137684e-66
3.10797267238746	9.443562691420425e-65
3.1206788956630946	3.413350444085616e-63
3.133385118938729	1.1565901276145035e-61
3.1460913422143637	3.6739367357436997e-60
3.1587975654899982	1.0940507216578786e-58
3.1715037887656328	3.0541954862598844e-57
3.1842100120412673	7.992999682529833e-56
3.196916235316902	1.9609943896148615e-54
3.2096224585925364	4.510207234925969e-53
3.222328681868171	9.724566132710232e-52
3.2350349051438054	1.965610944625136e-50
3.24774112841944	3.724590059749754e-49
3.2604473516950745	6.616266480755451e-48
3.273153574970709	1.101795738854022e-46
3.285859798246344	1.7200567614104402e-45
3.298566021521978	2.5173178755592327e-44
3.311272244797613	3.4537184567471047e-43
3.323978468073247	4.4421108704733805e-42
3.336684691348882	5.356060167071383e-41
3.349390914624516	6.054176678767346e-40
3.362097137900151	6.415320017516282e-39
3.3748033611757857	6.372871336774745e-38
3.3875095844514203	5.93479287200578e-37
3.400215807727055	5.181190648526253e-36
3.4129220310026893	4.240403363236669e-35
3.425628254278324	3.2534067117931186e-34
3.4383344775539584	2.340039222974475e-33
3.451040700829593	1.5778347125501982e-32
3.4637469241052274	9.973634906340955e-32
3.4764531473808624	5.91015699183731e-31
3.4891593706564965	3.283206196107004e-30
3.5018655939321315	1.7098219610331978e-29
3.5145718172077656	8.347515108169275e-29
3.5272780404834005	3.8204729344386404e-28
3.5399842637590346	1.6391950413290743e-27
3.5526904870346696	6.593222418186926e-27
3.5653967103103037	2.4860989630128052e-26
3.5781029335859387	8.788053436488538e-26
3.590809156861573	2.9121957023784493e-25
3.6035153801372077	9.046946365672209e-25
3.6162216034128423	2.6347357656485728e-24
3.628927826688477	7.19325924102194e-24
3.6416340499641113	1.8410600589246948e-23
3.654340273239746	4.417370315912661e-23
3.6670464965153804	9.93603907477696e-23
3.679752719791015	2.0951564209567012e-22
3.69245894306665	4.141650076403413e-22
3.705165166342284	7.675106146340261e-22
3.717871389617919	1.3333678207582834e-21
3.730577612893553	2.1715577696122115e-21
3.743283836169188	3.3155183929870695e-21
3.755990059444822	4.74565774986814e-21
3.768696282720457	6.3682544381249276e-21
3.781402505996091	8.012260609127527e-21
3.794108729271726	9.453037692604868e-21
3.8068149525473607	1.0462331741407923e-20
3.819521175822995	1.0871317212991221e-20
3.8322273990986297	1.0624883913459202e-20
3.8449336223742643	9.80611677712976e-21
3.857639845649899	8.620704512379637e-21
3.8703460689255333	7.346457016535246e-21
3.883052292201168	6.2652703486101335e-21
3.8957585154768024	5.598464024946751e-21
3.9084647387524374	5.461854099133127e-21
3.9211709620280715	5.8489402551911194e-21
3.9338771853037064	6.6438081126134765e-21
3.9465834085793405	7.660863484825771e-21
3.9592896318549755	8.704168813347386e-21
3.9719958551306096	9.632998299110673e-21
3.9847020784062446	1.0413771587796617e-20
3.9974083016818787	1.1136689950157713e-20
4.010114524957514	1.1983009511131376e-20
4.022820748233148	1.314631532359514e-20
