# Energy / (eV)	Cross section / cm² per molecule, gaussian broadening, width = 0.05 eV
2.029654801182542	9.898467505864561e-217
2.043020898347781	2.9036465097242487e-213
2.0563869955130194	7.930204729134092e-210
2.0697530926782584	2.01646146658507e-206
2.0831191898434973	4.773757217398951e-203
2.0964852870087363	1.0521934680961703e-199
2.1098513841739748	2.1592142989898293e-196
2.1232174813392137	4.1253496766746963e-193
2.1365835785044527	7.338218824133327e-190
2.1499496756696916	1.2153053859477609e-186
2.16331577283493	1.873894168796822e-183
2.176681870000169	2.6901070935414123e-180
2.190047967165408	3.5954971788521522e-177
2.203414064330647	4.474177482032971e-174
2.2167801614958855	5.1836102012929405e-171
2.2301462586611245	5.591345600400251e-168
2.2435123558263634	5.615199754571861e-165
2.2568784529916024	5.250237586995745e-162
2.270244550156841	4.570435411432291e-159
2.28361064732208	3.7042566382451163e-156
2.296976744487319	2.795177761957384e-153
2.3103428416525578	1.9637340465834425e-150
2.3237089388177963	1.2844605789013257e-147
2.3370750359830352	7.822107187195892e-145
2.350441133148274	4.4349795178393624e-142
2.3638072303135127	2.3411236208998966e-139
2.3771733274787517	1.1505935839431081e-136
2.3905394246439906	5.264830840193783e-134
2.4039055218092296	2.2429095928582868e-131
2.4172716189744685	8.896188729881287e-129
2.430637716139707	3.2851944454499104e-126
2.444003813304946	1.1294917021412293e-123
2.457369910470185	3.6155126242893304e-121
2.4707360076354234	1.0775107027608865e-118
2.4841021048006624	2.989772725838508e-116
2.4974682019659014	7.72359746909255e-114
2.5108342991311403	1.85765884670257e-111
2.5242003962963793	4.159845122518303e-109
2.537566493461618	8.672678267242015e-107
2.5509325906268567	1.683426588918375e-104
2.5642986877920957	3.0422857410468007e-102
2.577664784957334	5.118829854934187e-100
2.591030882122573	8.018742348500133e-98
2.604396979287812	1.1695174256553807e-95
2.617763076453051	1.588078651870159e-93
2.63112917361829	2.0077155884396062e-91
2.6444952707835285	2.363182419033046e-89
2.6578613679487675	2.5897460290936534e-87
2.671227465114006	2.642299103250018e-85
2.684593562279245	2.5099880375437927e-83
2.697959659444484	2.219863133579275e-81
2.711325756609723	1.8278713193030206e-79
2.724691853774962	1.4012960926072678e-77
2.7380579509402003	1.000182096474494e-75
2.7514240481054393	6.6465016104854965e-74
2.7647901452706782	4.112179134326427e-72
2.7781562424359167	2.3687313536201656e-70
2.7915223396011557	1.2703531384860823e-68
2.8048884367663947	6.343047941920791e-67
2.8182545339316336	2.948739419913472e-65
2.8316206310968726	1.2762615051304553e-63
2.844986728262111	5.14289689203797e-62
2.85835282542735	1.929482470852112e-60
2.871718922592589	6.739671517932647e-59
2.8850850197578275	2.1918028920718955e-57
2.8984511169230665	6.636347727905371e-56
2.9118172140883054	1.870775375917885e-54
