# Energy / (eV)	Cross section / cm² per molecule, gaussian broadening, width = 0.05 eV
2.311545134952683	1.22894870145779e-216
2.3252938933790785	4.526066295687e-213
2.3390426518054737	1.5455052255884973e-209
2.352791410231869	4.8930815671311774e-206
2.3665401686582643	1.4363386401019275e-202
2.38028892708466	3.909251785960055e-199
2.3940376855110554	9.864903775174483e-196
2.4077864439374506	2.308099220705612e-192
2.421535202363846	5.007010546426638e-189
2.4352839607902412	1.0070822668995067e-185
2.449032719216637	1.8780787651349628e-182
2.4627814776430323	3.247319844876952e-179
2.4765302360694275	5.205935004838131e-176
2.490278994495823	7.738108727944987e-173
2.5040277529222186	1.0664323835229021e-169
2.5177765113486137	1.3626810990681756e-166
2.5315252697750092	1.614423797158175e-163
2.5452740282014044	1.7733860174946555e-160
2.5590227866278	1.8061400378766458e-157
2.5727715450541955	1.7055402419880657e-154
2.5865203034805906	1.493258284210987e-151
2.600269061906986	1.2121889071052725e-148
2.6140178203333813	9.123638913688706e-146
2.627766578759777	6.366903729225726e-143
2.6415153371861724	4.1195605283259113e-140
2.6552640956125675	2.4713593802469736e-137
2.669012854038963	1.374622129103578e-134
2.6827616124653586	7.089133724575137e-132
2.6965103708917537	3.389732420534534e-129
2.7102591293181493	1.5027961591047314e-126
2.7240078877445444	6.177277998858328e-124
2.73775664617094	2.3542719458735006e-121
2.751505404597335	8.319141653426544e-119
2.7652541630237306	2.72560440149387e-116
2.779002921450126	8.279603421542965e-114
2.7927516798765213	2.3319469139724017e-111
2.806500438302917	6.089620025068223e-109
2.8202491967293124	1.4744299384335187e-106
2.8339979551557075	3.30994286697911e-104
2.847746713582103	6.889366121700977e-102
2.8614954720084986	1.329537047791277e-99
2.8752442304348937	2.378942980496003e-97
2.888992988861289	3.946662897645635e-95
2.9027417472876844	6.070695419222416e-93
2.91649050571408	8.657834218893039e-91
2.930239264140475	1.1448339455805396e-88
2.9439880225668706	1.4035831364804639e-86
2.957736780993266	1.5954977495772767e-84
2.9714855394196613	1.6815766223613998e-82
2.985234297846057	1.6432344718922787e-80
2.9989830562724524	1.4888290144549856e-78
3.0127318146988475	1.2506981901325088e-76
3.026480573125243	9.741428109159244e-75
3.040229331551638	7.034854979831346e-73
3.0539780899780338	4.710316386772496e-71
3.067726848404429	2.9242023387869947e-69
3.0814756068308244	1.6831668607390928e-67
3.09522436525722	8.98275044559141e-66
3.108973123683615	4.4448172335910785e-64
3.1227218821100107	2.039205022822812e-62
3.1364706405364062	8.674217094523412e-61
3.1502193989628013	3.421071044895818e-59
3.163968157389197	1.2509971202710996e-57
3.1777169158155925	4.241436188952013e-56
3.1914656742419876	1.3333125776352056e-54
3.2052144326683827	3.8860951076974463e-53
3.2189631910947782	1.0501643842515245e-51
3.232711949521174	2.6312587432064996e-50
3.246460707947569	6.112688121806268e-49
3.2602094663739645	1.316628739286099e-47
3.27395822480036	2.6294010621601286e-46
3.287706983226755	4.8686970102916344e-45
3.3014557416531507	8.358552476330949e-44
3.3152045000795463	1.3304905960686927e-42
3.3289532585059414	1.9636087381122173e-41
3.3427020169323365	2.686955745764332e-40
3.3564507753587325	3.4090116240519485e-39
3.3701995337851276	4.010133782285467e-38
3.3839482922115227	4.373726797254625e-37
3.3976970506379183	4.422897274558214e-36
3.411445809064314	4.146908612672194e-35
3.425194567490709	3.6049935162968947e-34
3.4389433259171045	2.90567423638375e-33
3.4526920843435	2.1714596786348218e-32
3.466440842769895	1.5045929741569858e-31
3.4801896011962907	9.666042608004206e-31
3.4939383596226863	5.7575908710132164e-30
3.5076871180490814	3.1797672078612776e-29
3.5214358764754765	1.6282170512259944e-28
3.535184634901872	7.730218198367807e-28
3.5489333933282676	3.4027791090495274e-27
3.5626821517546627	1.3887959742837763e-26
3.5764309101810583	5.25540381786102e-26
3.590179668607454	1.8438993516931974e-25
3.603928427033849	5.998364307258334e-25
3.6176771854602445	1.8092351069365075e-24
3.63142594388664	5.059734388944134e-24
3.645174702313035	1.3120152170987977e-23
3.6589234607394303	3.154598064252691e-23
3.6726722191658263	7.033539020709255e-23
3.6864209775922214	1.4544172778838292e-22
3.7001697360186165	2.790029282378748e-22
3.713918494445012	4.967845726107096e-22
3.7276672528714077	8.219176614730758e-22
3.7414160112978028	1.2661613117631205e-21
3.7551647697241983	1.8233996030414453e-21
3.768913528150594	2.473161551275285e-21
3.782662286576989	3.2016783225875704e-21
3.7964110450033846	4.041787937696625e-21
3.81015980342978	5.121026118554194e-21
3.8239085618561752	6.6939962360400174e-21
3.8376573202825703	9.128759073180947e-21
3.851406078708966	1.2825866252495844e-20
3.8651548371353615	1.8075654479041835e-20
3.8789035955617566	2.4896529249692487e-20
3.892652353988152	3.292463760528841e-20
3.9064011124145477	4.142101537659026e-20
3.920149870840943	4.9417213962679283e-20
3.9338986292673384	5.59530447201053e-20
3.947647387693734	6.031074935206959e-20
3.961396146120129	6.215338789082454e-20
3.975144904546524	6.153124579243542e-20
3.98889366297292	5.879008762531686e-20
4.002642421399315	5.445254979688323e-20
4.01639117982571	4.913125479539849e-20
4.0301399382521055	4.349004696114333e-20
4.0438886966785015	3.82329310577507e-20
4.057637455104897	3.408783265159046e-20
4.071386213531293	3.176012529040546e-20
4.085134971957688	3.184668484527885e-20
4.098883730384083	3.471864485882069e-20
4.112632488810478	4.0398731249227277e-20
4.126381247236874	4.847293658757374e-20
4.140130005663269	5.807856748387436e-20
4.153878764089664	6.799673259872941e-20
4.16762752251606	7.684978266372425e-20
4.181376280942455	8.33699586799628e-20
4.19512503936885	8.667268065190948e-20
4.2088737977952455	8.64486262293643e-20
4.2226225562216415	8.300014224869052e-20
4.236371314648037	7.710002345908224e-20
4.250120073074433	6.972898787004989e-20
4.263868831500828	6.180837841191488e-20
4.277617589927223	5.404195100709416e-20
4.291366348353618	4.69091097622322e-20
4.305115106780014	4.0757173223307575e-20
4.318863865206409	3.588722701650669e-20
4.332612623632805	3.255074213828845e-20
4.3463613820592	3.0851085292383663e-20
4.360110140485595	3.0619532281376234e-20
4.37385889891199	3.136170838491051e-20
4.3876076573383855	3.23359495918211e-20
4.4013564157647815	3.2753557618042546e-20
4.415105174191177	3.202254450312489e-20
4.428853932617573	2.9927541954224674e-20
4.442602691043968	2.6665407630459443e-20
4.456351449470363	2.2725838570411957e-20
4.470100207896758	1.8681031169848127e-20
4.483848966323153	1.4985900735080778e-20
4.497597724749549	1.1871268776284292e-20
4.511346483175945	9.353130078188261e-21
4.52509524160234	7.320894866110106e-21
4.538844000028735	5.6402577068335054e-21
4.5525927584551305	4.2195633618118145e-21
4.566341516881526	3.0239818329454554e-21
4.580090275307922	2.0532542008477874e-21
4.593839033734317	1.3104504111028249e-21
4.607587792160713	7.820423711252702e-22
4.621336550587108	4.349375755390984e-22
4.635085309013503	2.249716813864186e-22
4.648834067439898	1.0810785745369135e-22
4.662582825866293	4.8287385361440456e-23
4.676331584292689	2.0252860817071704e-23
4.690080342719084	8.679934103666854e-24
4.70382910114548	5.872599956525793e-24
4.717577859571875	9.851467124455465e-24
4.7313266179982705	2.38739898950463e-23
4.745075376424666	5.775424228732253e-23
4.758824134851061	1.307168047551371e-22
4.772572893277457	2.745997243744772e-22
4.786321651703853	5.349146325329232e-22
4.800070410130248	9.661342054846736e-22
4.813819168556643	1.6179070515824842e-21
4.827567926983038	2.5120725136900065e-21
4.841316685409433	3.6163728149775e-21
4.855065443835829	4.826992590099915e-21
4.868814202262224	5.973687219483287e-21
4.88256296068862	6.854420400285479e-21
4.896311719115015	7.292247600720952e-21
4.9100604775414105	7.193073300391204e-21
4.923809235967806	6.57854691942787e-21
4.937557994394201	5.5783772094401444e-21
4.951306752820597	4.3857936062369e-21
4.965055511246993	3.197060929563141e-21
4.978804269673388	2.1608073428720748e-21
4.992553028099783	1.3540777182701801e-21
5.006301786526178	7.867441951771903e-22
5.020050544952573	4.23824358770172e-22
5.033799303378969	2.1169016958164821e-22
5.047548061805364	9.803426087866706e-23
5.06129682023176	4.2093736461924357e-23
5.075045578658155	1.6757895867980476e-23
5.0887943370845505	6.185629562742149e-24
5.102543095510946	2.1169506762689598e-24
5.116291853937341	6.717380999703813e-25
5.130040612363737	1.9762943750628392e-25
5.143789370790133	5.390954897805828e-26
5.157538129216528	1.363459282948436e-26
5.171286887642923	3.197282853586755e-27
5.185035646069318	6.951561271313727e-28
